"Row","Date","Site.Name","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","Month","Year","Ozone","PM2.5"
3380,2018-07-07,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,33
3381,2018-07-08,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,21
3382,2018-07-09,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,23
3383,2018-07-10,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,47
3384,2018-07-11,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,52
3385,2018-07-12,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,48
3386,2018-07-13,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,44
3387,2018-07-14,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,37
3388,2018-07-15,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,38
3389,2018-07-16,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,32
3390,2018-07-17,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,29
3391,2018-07-20,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,47
3392,2018-07-21,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,40
3393,2018-07-22,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,31
3394,2018-07-23,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,38
3395,2018-07-24,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,26
3396,2018-07-25,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,28
3397,2018-07-26,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,33
3398,2018-07-27,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,50
3399,2018-07-28,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,43
3400,2018-07-29,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,42
3401,2018-07-30,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,26
3402,2018-07-31,"Clemmons Middle","Forsyth",36.026,-80.342,7,2018,NA,31
3403,2018-08-01,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,23
3404,2018-08-02,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,18
3405,2018-08-03,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,17
3406,2018-08-04,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,22
3407,2018-08-05,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,29
3408,2018-08-06,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,37
3409,2018-08-07,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,32
3410,2018-08-08,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,25
3411,2018-08-09,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,40
3412,2018-08-10,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,52
3413,2018-08-11,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,34
3414,2018-08-12,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,41
3415,2018-08-13,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,42
3416,2018-08-14,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,52
3417,2018-08-15,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,54
3418,2018-08-16,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,63
3419,2018-08-17,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,52
3420,2018-08-18,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,30
3421,2018-08-19,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,28
3422,2018-08-20,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,35
3423,2018-08-21,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,33
3424,2018-08-22,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,32
3425,2018-08-23,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,55
3426,2018-08-24,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,34
3427,2018-08-25,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,43
3428,2018-08-26,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,52
3429,2018-08-27,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,58
3430,2018-08-28,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,60
3431,2018-08-29,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,53
3432,2018-08-30,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,54
3433,2018-08-31,"Clemmons Middle","Forsyth",36.026,-80.342,8,2018,NA,29
3434,2018-09-01,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,31
3435,2018-09-02,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,33
3436,2018-09-03,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,33
3437,2018-09-04,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,38
3438,2018-09-05,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,47
3439,2018-09-06,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,42
3440,2018-09-07,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,46
3441,2018-09-08,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,51
3442,2018-09-09,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,20
3443,2018-09-10,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,26
3444,2018-09-11,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,33
3445,2018-09-12,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,23
3446,2018-09-13,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,23
3447,2018-09-14,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,16
3448,2018-09-15,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,18
3449,2018-09-16,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,13
3450,2018-09-17,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,18
3451,2018-09-18,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,23
3452,2018-09-19,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,42
3453,2018-09-20,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,56
3454,2018-09-21,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,59
3455,2018-09-22,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,57
3456,2018-09-23,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,37
3457,2018-09-24,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,22
3458,2018-09-25,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,33
3459,2018-09-26,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,31
3460,2018-09-27,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,32
3461,2018-09-28,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,23
3462,2018-09-29,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,29
3463,2018-09-30,"Clemmons Middle","Forsyth",36.026,-80.342,9,2018,NA,34
3464,2018-10-01,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,37
3465,2018-10-02,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,45
3466,2018-10-03,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,40
3467,2018-10-04,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,38
3468,2018-10-05,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,43
3469,2018-10-06,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,50
3470,2018-10-07,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,51
3471,2018-10-08,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,40
3472,2018-10-09,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,28
3473,2018-10-10,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,31
3474,2018-10-11,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,21
3475,2018-10-12,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,23
3476,2018-10-13,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,20
3477,2018-10-14,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,34
3478,2018-10-15,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,41
3479,2018-10-16,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,34
3480,2018-10-17,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,23
3481,2018-10-18,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,25
3482,2018-10-19,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,38
3483,2018-10-20,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,40
3484,2018-10-21,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,13
3485,2018-10-22,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,30
3486,2018-10-23,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,31
3487,2018-10-24,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,28
3488,2018-10-25,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,33
3489,2018-10-26,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,31
3490,2018-10-27,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,15
3491,2018-10-28,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,26
3492,2018-10-29,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,23
3493,2018-10-30,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,23
3494,2018-10-31,"Clemmons Middle","Forsyth",36.026,-80.342,10,2018,NA,47
3495,2018-11-01,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,33
3496,2018-11-02,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,24
3497,2018-11-03,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,22
3498,2018-11-04,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,52
3499,2018-11-05,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,28
3500,2018-11-06,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,22
3501,2018-11-07,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,36
3502,2018-11-08,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,30
3503,2018-11-09,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,30
3504,2018-11-10,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,29
3505,2018-11-11,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,43
3506,2018-11-12,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,51
3507,2018-11-13,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,22
3508,2018-11-14,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,36
3509,2018-11-15,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,20
3510,2018-11-16,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,29
3511,2018-11-17,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,56
3512,2018-11-18,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,66
3513,2018-11-19,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,68
3514,2018-11-20,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,54
3515,2018-11-21,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,27
3516,2018-11-22,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,46
3517,2018-11-23,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,41
3518,2018-11-24,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,25
3519,2018-11-25,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,42
3520,2018-11-26,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,42
3521,2018-11-27,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,13
3522,2018-11-28,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,35
3523,2018-11-29,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,50
3524,2018-11-30,"Clemmons Middle","Forsyth",36.026,-80.342,11,2018,NA,55
3525,2018-12-01,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,60
3526,2018-12-02,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,28
3527,2018-12-03,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,31
3528,2018-12-04,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,15
3529,2018-12-05,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,18
3530,2018-12-06,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,33
3531,2018-12-07,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,52
3532,2018-12-08,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,56
3533,2018-12-09,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,34
3534,2018-12-10,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,35
3535,2018-12-11,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,61
3536,2018-12-12,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,70
3537,2018-12-13,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,76
3538,2018-12-14,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,61
3539,2018-12-15,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,14
3540,2018-12-16,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,25
3541,2018-12-17,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,14
3542,2018-12-18,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,23
3543,2018-12-19,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,58
3544,2018-12-20,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,56
3545,2018-12-21,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,18
3546,2018-12-22,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,11
3547,2018-12-23,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,46
3548,2018-12-24,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,21
3549,2018-12-25,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,36
3550,2018-12-26,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,64
3551,2018-12-27,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,62
3552,2018-12-28,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,25
3553,2018-12-29,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,25
3554,2018-12-30,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,49
3555,2018-12-31,"Clemmons Middle","Forsyth",36.026,-80.342,12,2018,NA,44
3556,2018-01-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,60
3557,2018-01-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,25
3558,2018-01-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,23
3559,2018-01-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,23
3560,2018-01-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,38
3561,2018-01-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,44
3562,2018-01-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,43
3563,2018-01-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,29
3564,2018-01-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,55
3565,2018-01-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,15
3566,2018-01-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,12
3567,2018-01-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,22
3568,2018-01-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,40
3569,2018-01-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,70
3570,2018-01-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,51
3571,2018-01-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,34
3572,2018-01-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,37
3573,2018-01-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,38
3574,2018-01-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,34
3575,2018-01-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,51
3576,2018-01-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,19
3577,2018-01-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,13
3578,2018-01-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,27
3579,2018-01-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,56
3580,2018-01-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,55
3581,2018-01-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,46
3582,2018-01-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,15
3583,2018-01-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,20
3584,2018-01-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,1,2018,NA,26
3585,2018-02-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,41
3586,2018-02-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,13
3587,2018-02-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,25
3588,2018-02-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,36
3589,2018-02-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,25
3590,2018-02-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,38
3591,2018-02-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,27
3592,2018-02-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,27
3593,2018-02-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,54
3594,2018-02-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,49
3595,2018-02-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,18
3596,2018-02-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,13
3597,2018-02-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,26
3598,2018-02-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,45
3599,2018-02-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,28
3600,2018-02-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,18
3601,2018-02-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,18
3602,2018-02-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,22
3603,2018-02-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,32
3604,2018-02-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,40
3605,2018-02-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,31
3606,2018-02-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,34
3607,2018-02-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,56
3608,2018-02-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,49
3609,2018-02-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,29
3610,2018-02-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,19
3611,2018-02-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,21
3612,2018-02-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,2,2018,NA,45
3613,2018-03-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,37
3614,2018-03-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,10
3615,2018-03-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,14
3616,2018-03-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,19
3617,2018-03-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,20
3618,2018-03-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,26
3619,2018-03-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,24
3620,2018-03-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,20
3621,2018-03-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,30
3622,2018-03-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,62
3623,2018-03-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,60
3624,2018-03-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,35
3625,2018-03-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,25
3626,2018-03-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,19
3627,2018-03-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,42
3628,2018-03-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,35
3629,2018-03-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,50
3630,2018-03-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,29
3631,2018-03-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,43
3632,2018-03-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,18
3633,2018-03-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,15
3634,2018-03-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,13
3635,2018-03-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,23
3636,2018-03-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,39
3637,2018-03-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,21
3638,2018-03-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,22
3639,2018-03-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,34
3640,2018-03-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,48
3641,2018-03-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,53
3642,2018-03-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,19
3643,2018-03-31,"Mendenhall School","Guilford",36.1090060008986,-79.802314,3,2018,NA,19
3644,2018-04-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,31
3645,2018-04-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,35
3646,2018-04-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,17
3647,2018-04-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,49
3648,2018-04-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,28
3649,2018-04-08,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,15
3650,2018-04-09,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,28
3651,2018-04-10,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,32
3652,2018-04-11,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,41
3653,2018-04-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,51
3654,2018-04-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,51
3655,2018-04-14,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,43
3656,2018-04-15,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,25
3657,2018-04-16,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,6
3658,2018-04-17,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,17
3659,2018-04-18,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,27
3660,2018-04-19,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,28
3661,2018-04-20,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,21
3662,2018-04-21,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,30
3663,2018-04-22,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,31
3664,2018-04-23,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,21
3665,2018-04-24,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,8
3666,2018-04-25,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,8
3667,2018-04-26,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,14
3668,2018-04-27,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,20
3669,2018-04-28,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,33
3670,2018-04-29,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,16
3671,2018-04-30,"Mendenhall School","Guilford",36.1090060008986,-79.802314,4,2018,NA,21
3672,2018-05-01,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,NA,31
3673,2018-05-02,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,NA,43
3674,2018-05-03,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,NA,43
3675,2018-05-04,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,NA,43
3676,2018-05-05,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,NA,52
3677,2018-05-06,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,NA,42
3678,2018-05-07,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,NA,23
3679,2018-05-12,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,NA,52
3680,2018-05-13,"Mendenhall School","Guilford",36.1090060008986,-79.802314,5,2018,NA,57
